district,mandal,date,rain_(mm),min_humidity_(%),max_humidity_(%),date_yyyy_mm
Medchal-Malkajgiri,Ghatkesar,2025-06-29,0.0,42.2,76.1,2025-06
Medchal-Malkajgiri,Ghatkesar,2025-06-30,2.6,44.4,100.0,2025-06
Medchal-Malkajgiri,Kapra,2025-04-06,0.0,44.7,80.8,2025-04
Medchal-Malkajgiri,Kapra,2025-08-06,0.0,37.9,83.6,2025-08
Medchal-Malkajgiri,Kapra,2025-12-06,0.2,49.3,100.0,2025-12
Medchal-Malkajgiri,Kapra,2025-02-06,0.0,42.6,100.0,2025-02
Medchal-Malkajgiri,Kapra,2025-01-06,0.0,43.3,80.6,2025-01
Medchal-Malkajgiri,Kapra,2025-07-06,0.0,38.3,85.3,2025-07
Medchal-Malkajgiri,Kapra,2025-06-06,9.2,40.5,100.0,2025-06
Medchal-Malkajgiri,Kapra,2025-03-06,1.6,51.9,94.2,2025-03
Medchal-Malkajgiri,Kapra,2025-05-06,0.0,38.6,92.0,2025-05
Medchal-Malkajgiri,Kapra,2025-11-06,0.0,65.5,96.9,2025-11
Medchal-Malkajgiri,Kapra,2025-10-06,0.0,56.7,86.7,2025-10
Medchal-Malkajgiri,Kapra,2025-09-06,0.0,43.9,87.3,2025-09
Medchal-Malkajgiri,Kapra,2025-06-13,8.7,51.8,100.0,2025-06
Medchal-Malkajgiri,Kapra,2025-06-14,0.1,53.6,98.0,2025-06
Medchal-Malkajgiri,Kapra,2025-06-15,0.0,52.3,89.6,2025-06
Medchal-Malkajgiri,Kapra,2025-06-16,0.0,53.2,95.4,2025-06
Medchal-Malkajgiri,Kapra,2025-06-17,0.0,52.7,88.7,2025-06
Medchal-Malkajgiri,Kapra,2025-06-18,0.0,44.8,86.9,2025-06
Medchal-Malkajgiri,Kapra,2025-06-19,0.0,50.3,82.7,2025-06
Medchal-Malkajgiri,Kapra,2025-06-20,0.0,51.3,84.5,2025-06
Medchal-Malkajgiri,Kapra,2025-06-21,0.0,50.7,86.9,2025-06
Medchal-Malkajgiri,Kapra,2025-06-22,0.0,45.3,85.5,2025-06
Medchal-Malkajgiri,Kapra,2025-06-23,0.0,45.3,83.1,2025-06
Medchal-Malkajgiri,Kapra,2025-06-24,0.2,55.4,85.5,2025-06
Medchal-Malkajgiri,Kapra,2025-06-25,0.3,57.6,92.5,2025-06
Medchal-Malkajgiri,Kapra,2025-06-26,1.2,56.7,100.0,2025-06
Medchal-Malkajgiri,Kapra,2025-06-27,0.0,52.7,86.4,2025-06
Medchal-Malkajgiri,Kapra,2025-06-28,1.0,50.1,96.9,2025-06
Medchal-Malkajgiri,Kapra,2025-06-29,0.0,45.9,81.8,2025-06
Medchal-Malkajgiri,Kapra,2025-06-30,0.6,53.0,97.4,2025-06
Medchal-Malkajgiri,Keesara,2025-04-06,0.0,46.3,78.7,2025-04
Medchal-Malkajgiri,Keesara,2025-08-06,6.6,42.0,96.9,2025-08
Medchal-Malkajgiri,Keesara,2025-12-06,0.0,51.9,99.2,2025-12
Medchal-Malkajgiri,Keesara,2025-02-06,1.8,42.5,98.8,2025-02
Medchal-Malkajgiri,Keesara,2025-01-06,0.0,44.2,77.5,2025-01
Medchal-Malkajgiri,Keesara,2025-07-06,0.0,39.8,84.7,2025-07
Medchal-Malkajgiri,Keesara,2025-06-06,6.6,41.5,99.2,2025-06
Medchal-Malkajgiri,Keesara,2025-03-06,3.5,48.1,99.7,2025-03
Medchal-Malkajgiri,Keesara,2025-05-06,0.0,42.5,83.1,2025-05
Medchal-Malkajgiri,Keesara,2025-11-06,0.0,66.0,99.2,2025-11
Medchal-Malkajgiri,Keesara,2025-10-06,0.0,57.2,86.5,2025-10
Medchal-Malkajgiri,Keesara,2025-09-06,0.6,47.9,85.2,2025-09
Medchal-Malkajgiri,Keesara,2025-06-13,17.4,60.0,100.0,2025-06
Medchal-Malkajgiri,Keesara,2025-06-14,0.0,61.4,99.7,2025-06
Medchal-Malkajgiri,Keesara,2025-06-15,0.0,60.2,86.9,2025-06
Medchal-Malkajgiri,Keesara,2025-06-16,0.0,60.9,89.8,2025-06
Medchal-Malkajgiri,Keesara,2025-06-17,0.0,60.9,87.3,2025-06
Medchal-Malkajgiri,Keesara,2025-06-18,0.0,50.1,82.2,2025-06
Medchal-Malkajgiri,Keesara,2025-06-19,0.0,48.1,80.1,2025-06
Medchal-Malkajgiri,Keesara,2025-06-20,0.0,53.4,80.5,2025-06
Medchal-Malkajgiri,Keesara,2025-06-21,0.0,47.3,83.1,2025-06
Medchal-Malkajgiri,Keesara,2025-06-22,0.0,41.5,81.4,2025-06
Medchal-Malkajgiri,Keesara,2025-06-23,0.0,43.8,79.6,2025-06
Medchal-Malkajgiri,Keesara,2025-06-24,0.3,55.7,81.3,2025-06
Medchal-Malkajgiri,Keesara,2025-06-25,0.8,64.2,94.1,2025-06
Medchal-Malkajgiri,Keesara,2025-06-26,2.8,53.8,99.2,2025-06
Medchal-Malkajgiri,Keesara,2025-06-27,0.0,57.2,84.8,2025-06
Medchal-Malkajgiri,Keesara,2025-06-28,0.4,45.7,91.5,2025-06
Medchal-Malkajgiri,Keesara,2025-06-29,0.0,47.6,78.0,2025-06
Medchal-Malkajgiri,Keesara,2025-06-30,1.2,50.8,98.3,2025-06
Medchal-Malkajgiri,Kukatpally,2025-04-06,0.0,44.6,81.0,2025-04
Medchal-Malkajgiri,Kukatpally,2025-08-06,0.0,38.4,81.3,2025-08
Medchal-Malkajgiri,Kukatpally,2025-12-06,7.5,53.2,100.0,2025-12
Medchal-Malkajgiri,Kukatpally,2025-02-06,0.0,41.0,85.8,2025-02
Medchal-Malkajgiri,Kukatpally,2025-01-06,0.0,42.5,82.4,2025-01
Medchal-Malkajgiri,Kukatpally,2025-07-06,0.0,33.2,74.2,2025-07
Medchal-Malkajgiri,Kukatpally,2025-06-06,7.5,42.2,99.0,2025-06
Medchal-Malkajgiri,Kukatpally,2025-03-06,1.6,47.8,85.9,2025-03
Medchal-Malkajgiri,Kukatpally,2025-05-06,0.0,36.8,82.9,2025-05
Medchal-Malkajgiri,Kukatpally,2025-11-06,0.0,62.3,93.3,2025-11
Medchal-Malkajgiri,Kukatpally,2025-10-06,0.0,57.4,88.6,2025-10
Medchal-Malkajgiri,Kukatpally,2025-09-06,0.0,42.1,85.3,2025-09
Medchal-Malkajgiri,Kukatpally,2025-06-13,3.3,54.6,98.5,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-14,0.5,54.5,94.6,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-15,0.0,57.3,90.5,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-16,0.0,60.9,94.9,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-17,0.0,59.2,91.9,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-18,0.0,50.4,87.7,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-19,0.0,48.3,84.8,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-20,0.0,51.9,85.8,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-21,0.0,46.3,88.1,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-22,0.0,42.5,86.7,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-23,0.0,41.5,85.3,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-24,0.1,52.4,85.8,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-25,0.6,61.4,92.4,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-26,1.9,56.3,98.5,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-27,0.0,58.9,89.1,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-28,3.3,49.4,97.5,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-29,0.1,47.7,85.3,2025-06
Medchal-Malkajgiri,Kukatpally,2025-06-30,0.6,51.9,95.9,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-04-06,0.0,47.1,76.6,2025-04
Medchal-Malkajgiri,Malkajgiri,2025-08-06,0.0,35.0,78.3,2025-08
Medchal-Malkajgiri,Malkajgiri,2025-12-06,0.5,49.1,98.1,2025-12
Medchal-Malkajgiri,Malkajgiri,2025-02-06,0.0,41.5,82.9,2025-02
Medchal-Malkajgiri,Malkajgiri,2025-01-06,0.0,40.9,77.1,2025-01
Medchal-Malkajgiri,Malkajgiri,2025-07-06,0.0,38.0,81.8,2025-07
Medchal-Malkajgiri,Malkajgiri,2025-06-06,1.3,38.4,100.0,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-03-06,1.1,48.4,97.3,2025-03
Medchal-Malkajgiri,Malkajgiri,2025-05-06,0.0,38.3,79.4,2025-05
Medchal-Malkajgiri,Malkajgiri,2025-11-06,0.6,57.3,96.4,2025-11
Medchal-Malkajgiri,Malkajgiri,2025-10-06,0.0,53.3,82.9,2025-10
Medchal-Malkajgiri,Malkajgiri,2025-09-06,0.0,42.6,82.9,2025-09
Medchal-Malkajgiri,Malkajgiri,2025-06-13,11.5,46.7,100.0,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-14,3.6,47.1,96.5,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-15,0.0,49.0,85.5,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-16,0.0,49.6,91.3,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-17,0.1,51.4,88.0,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-18,0.0,47.3,82.4,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-19,0.0,45.6,80.3,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-20,0.0,47.3,81.1,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-21,0.0,47.1,84.2,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-22,0.0,44.1,82.9,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-23,0.0,42.6,80.7,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-24,1.3,51.2,82.9,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-25,0.1,54.8,87.3,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-26,1.9,50.7,93.9,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-27,0.0,49.6,83.8,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-28,0.8,46.7,90.4,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-29,0.1,44.3,79.8,2025-06
Medchal-Malkajgiri,Malkajgiri,2025-06-30,0.8,50.7,93.1,2025-06
Medchal-Malkajgiri,Medchel,2025-04-06,0.0,42.1,81.3,2025-04
Medchal-Malkajgiri,Medchel,2025-08-06,0.0,47.2,83.7,2025-08
Medchal-Malkajgiri,Medchel,2025-12-06,0.9,52.0,93.3,2025-12
Medchal-Malkajgiri,Medchel,2025-02-06,1.0,48.4,86.7,2025-02
Medchal-Malkajgiri,Medchel,2025-01-06,0.0,41.0,80.1,2025-01
Medchal-Malkajgiri,Medchel,2025-07-06,0.0,42.2,76.8,2025-07
Medchal-Malkajgiri,Medchel,2025-06-06,3.6,48.8,89.7,2025-06
Medchal-Malkajgiri,Medchel,2025-03-06,2.3,46.8,82.8,2025-03
Medchal-Malkajgiri,Medchel,2025-05-06,0.0,45.1,82.3,2025-05
Medchal-Malkajgiri,Medchel,2025-11-06,0.5,61.7,92.8,2025-11
Medchal-Malkajgiri,Medchel,2025-10-06,0.0,54.8,86.3,2025-10
Medchal-Malkajgiri,Medchel,2025-09-06,0.0,46.1,83.2,2025-09
Medchal-Malkajgiri,Medchel,2025-06-13,4.4,63.1,95.5,2025-06
Medchal-Malkajgiri,Medchel,2025-06-14,0.0,49.4,90.7,2025-06
Medchal-Malkajgiri,Medchel,2025-06-15,0.0,47.8,84.8,2025-06
Medchal-Malkajgiri,Medchel,2025-06-16,0.0,54.3,88.6,2025-06
Medchal-Malkajgiri,Medchel,2025-06-17,1.3,53.0,86.1,2025-06
Medchal-Malkajgiri,Medchel,2025-06-18,0.0,45.2,79.4,2025-06
Medchal-Malkajgiri,Medchel,2025-06-19,0.0,47.3,76.1,2025-06
Medchal-Malkajgiri,Medchel,2025-06-20,0.0,54.3,80.6,2025-06
Medchal-Malkajgiri,Medchel,2025-06-21,0.0,44.7,81.1,2025-06
Medchal-Malkajgiri,Medchel,2025-06-22,0.0,49.3,82.5,2025-06
Medchal-Malkajgiri,Medchel,2025-06-23,0.0,46.8,85.1,2025-06
Medchal-Malkajgiri,Medchel,2025-06-24,0.0,60.7,86.0,2025-06
Medchal-Malkajgiri,Medchel,2025-06-25,0.0,58.5,87.0,2025-06
Medchal-Malkajgiri,Medchel,2025-06-26,7.3,50.5,94.6,2025-06
Medchal-Malkajgiri,Medchel,2025-06-27,0.0,56.7,91.4,2025-06
Medchal-Malkajgiri,Medchel,2025-06-28,5.5,50.0,89.1,2025-06
Medchal-Malkajgiri,Medchel,2025-06-29,0.0,46.3,78.5,2025-06
Medchal-Malkajgiri,Medchel,2025-06-30,0.0,56.8,93.1,2025-06
Medchal-Malkajgiri,Medipally,2025-04-06,0.0,34.1,74.0,2025-04
Medchal-Malkajgiri,Medipally,2025-08-06,0.0,21.8,73.1,2025-08
Medchal-Malkajgiri,Medipally,2025-12-06,3.0,39.2,100.0,2025-12
Medchal-Malkajgiri,Medipally,2025-02-06,0.0,29.5,78.4,2025-02
Medchal-Malkajgiri,Medipally,2025-01-06,0.0,29.5,75.9,2025-01
Medchal-Malkajgiri,Medipally,2025-07-06,0.0,25.9,70.9,2025-07
Medchal-Malkajgiri,Medipally,2025-06-06,0.0,31.0,78.9,2025-06
Medchal-Malkajgiri,Medipally,2025-03-06,0.0,35.6,76.1,2025-03
Medchal-Malkajgiri,Medipally,2025-05-06,1.2,22.3,87.8,2025-05
Medchal-Malkajgiri,Medipally,2025-11-06,0.0,46.4,88.8,2025-11
Medchal-Malkajgiri,Medipally,2025-10-06,0.0,35.1,76.3,2025-10
Medchal-Malkajgiri,Medipally,2025-09-06,0.0,27.4,75.9,2025-09
Medchal-Malkajgiri,Medipally,2025-06-13,21.6,52.0,100.0,2025-06
Medchal-Malkajgiri,Medipally,2025-06-14,0.9,48.9,100.0,2025-06
Medchal-Malkajgiri,Medipally,2025-06-15,0.0,53.0,84.6,2025-06
Medchal-Malkajgiri,Medipally,2025-06-16,0.0,60.0,88.1,2025-06
Medchal-Malkajgiri,Medipally,2025-06-17,0.0,60.1,87.1,2025-06
Medchal-Malkajgiri,Medipally,2025-06-18,0.0,52.5,81.0,2025-06
Medchal-Malkajgiri,Medipally,2025-06-19,0.0,48.5,77.5,2025-06
Medchal-Malkajgiri,Medipally,2025-06-20,0.0,52.0,78.4,2025-06
Medchal-Malkajgiri,Medipally,2025-06-21,0.0,46.2,80.8,2025-06
Medchal-Malkajgiri,Medipally,2025-06-22,0.0,39.2,78.9,2025-06
Medchal-Malkajgiri,Medipally,2025-06-23,0.0,40.9,77.5,2025-06
Medchal-Malkajgiri,Medipally,2025-06-24,0.6,53.0,78.9,2025-06
Medchal-Malkajgiri,Medipally,2025-06-25,1.0,61.5,87.4,2025-06
Medchal-Malkajgiri,Medipally,2025-06-26,0.4,50.4,97.8,2025-06
Medchal-Malkajgiri,Medipally,2025-06-27,0.0,52.9,79.4,2025-06
Medchal-Malkajgiri,Medipally,2025-06-28,0.0,47.9,78.4,2025-06
Medchal-Malkajgiri,Medipally,2025-06-29,0.0,41.6,77.5,2025-06
Medchal-Malkajgiri,Medipally,2025-06-30,1.5,45.7,99.4,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-04-06,0.0,55.2,88.5,2025-04
Medchal-Malkajgiri,Muduchinthalapally,2025-08-06,0.0,42.9,83.1,2025-08
Medchal-Malkajgiri,Muduchinthalapally,2025-12-06,0.3,60.3,100.0,2025-12
Medchal-Malkajgiri,Muduchinthalapally,2025-02-06,4.0,50.8,100.0,2025-02
Medchal-Malkajgiri,Muduchinthalapally,2025-01-06,0.0,48.5,83.6,2025-01
Medchal-Malkajgiri,Muduchinthalapally,2025-07-06,0.0,44.9,91.0,2025-07
Medchal-Malkajgiri,Muduchinthalapally,2025-06-06,0.0,49.1,97.7,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-03-06,2.7,57.3,100.0,2025-03
Medchal-Malkajgiri,Muduchinthalapally,2025-05-06,0.0,47.3,84.5,2025-05
Medchal-Malkajgiri,Muduchinthalapally,2025-11-06,0.0,70.8,99.7,2025-11
Medchal-Malkajgiri,Muduchinthalapally,2025-10-06,0.0,62.4,86.4,2025-10
Medchal-Malkajgiri,Muduchinthalapally,2025-09-06,0.0,50.2,85.4,2025-09
Medchal-Malkajgiri,Muduchinthalapally,2025-06-13,21.0,82.7,100.0,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-14,0.0,69.4,100.0,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-15,0.0,68.4,89.1,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-16,0.0,69.8,92.4,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-17,0.0,67.4,87.3,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-18,0.0,56.2,86.4,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-19,0.0,52.6,81.3,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-20,0.0,57.8,84.5,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-21,0.0,53.1,87.3,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-22,0.0,47.3,85.9,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-23,0.0,44.3,82.7,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-24,0.0,59.9,83.1,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-25,0.0,65.9,90.1,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-26,9.9,60.3,100.0,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-27,0.0,66.0,89.1,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-28,0.0,56.2,91.9,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-29,0.0,50.8,82.2,2025-06
Medchal-Malkajgiri,Muduchinthalapally,2025-06-30,0.0,55.2,87.3,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-04-06,0.0,43.7,77.3,2025-04
Medchal-Malkajgiri,Quthbullapur,2025-08-06,0.0,39.7,79.8,2025-08
Medchal-Malkajgiri,Quthbullapur,2025-12-06,0.1,44.8,100.0,2025-12
Medchal-Malkajgiri,Quthbullapur,2025-02-06,3.9,42.1,95.6,2025-02
Medchal-Malkajgiri,Quthbullapur,2025-01-06,0.0,45.4,80.0,2025-01
Medchal-Malkajgiri,Quthbullapur,2025-07-06,0.0,34.3,100.0,2025-07
Medchal-Malkajgiri,Quthbullapur,2025-06-06,6.4,45.7,97.8,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-03-06,0.2,49.7,100.0,2025-03
Medchal-Malkajgiri,Quthbullapur,2025-05-06,0.0,41.2,100.0,2025-05
Medchal-Malkajgiri,Quthbullapur,2025-11-06,0.0,65.4,100.0,2025-11
Medchal-Malkajgiri,Quthbullapur,2025-10-06,0.0,58.3,85.4,2025-10
Medchal-Malkajgiri,Quthbullapur,2025-09-06,0.0,43.7,82.5,2025-09
Medchal-Malkajgiri,Quthbullapur,2025-06-13,2.9,60.2,100.0,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-14,0.9,56.8,95.2,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-15,0.0,56.1,86.5,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-16,0.0,60.3,95.3,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-17,0.1,59.4,87.4,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-18,0.0,50.8,84.5,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-19,0.0,48.5,81.4,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-20,0.0,52.1,100.0,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-21,0.0,47.2,100.0,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-22,0.0,27.8,100.0,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-23,0.0,42.1,100.0,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-24,1.1,52.5,100.0,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-25,0.8,63.9,100.0,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-26,2.0,56.6,94.7,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-27,0.0,59.3,85.0,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-28,3.9,49.9,95.6,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-29,0.2,46.9,100.0,2025-06
Medchal-Malkajgiri,Quthbullapur,2025-06-30,0.3,48.7,100.0,2025-06
Medchal-Malkajgiri,Shamirpet,2025-04-06,0.0,49.2,82.0,2025-04
Medchal-Malkajgiri,Shamirpet,2025-08-06,0.0,44.7,82.7,2025-08
Medchal-Malkajgiri,Shamirpet,2025-12-06,0.0,55.8,97.4,2025-12
Medchal-Malkajgiri,Shamirpet,2025-02-06,6.6,44.9,96.2,2025-02
Medchal-Malkajgiri,Shamirpet,2025-01-06,0.0,46.0,81.2,2025-01
Medchal-Malkajgiri,Shamirpet,2025-07-06,0.0,37.1,87.9,2025-07
Medchal-Malkajgiri,Shamirpet,2025-06-06,5.8,40.4,97.1,2025-06
Medchal-Malkajgiri,Shamirpet,2025-03-06,0.8,54.4,91.3,2025-03
Medchal-Malkajgiri,Shamirpet,2025-05-06,0.0,41.7,85.3,2025-05
Medchal-Malkajgiri,Shamirpet,2025-11-06,0.0,66.5,95.4,2025-11
Medchal-Malkajgiri,Shamirpet,2025-10-06,0.0,56.3,85.8,2025-10
Medchal-Malkajgiri,Shamirpet,2025-09-06,0.0,47.1,85.5,2025-09
Medchal-Malkajgiri,Shamirpet,2025-06-13,9.2,71.7,100.0,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-14,0.0,58.6,95.8,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-15,0.0,62.4,87.5,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-16,0.0,67.1,92.8,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-17,0.0,64.3,86.1,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-18,0.0,54.9,85.7,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-19,0.0,52.0,81.5,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-20,0.0,54.4,84.1,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-21,0.0,51.5,86.3,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-22,0.0,45.5,85.0,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-23,0.0,43.3,82.6,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-24,0.4,56.7,82.7,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-25,0.5,68.2,89.1,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-26,4.5,60.5,97.1,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-27,0.0,63.3,86.4,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-28,1.4,52.5,93.1,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-29,0.0,49.4,81.9,2025-06
Medchal-Malkajgiri,Shamirpet,2025-06-30,0.0,53.4,89.3,2025-06
Medchal-Malkajgiri,Uppal,2025-04-06,0.0,28.8,77.5,2025-04
Medchal-Malkajgiri,Uppal,2025-08-06,0.7,21.3,74.8,2025-08
Medchal-Malkajgiri,Uppal,2025-12-06,1.0,33.9,96.9,2025-12
Medchal-Malkajgiri,Uppal,2025-02-06,0.0,26.3,83.2,2025-02
Medchal-Malkajgiri,Uppal,2025-01-06,0.0,25.7,80.4,2025-01
Medchal-Malkajgiri,Uppal,2025-07-06,0.2,22.1,75.1,2025-07
Medchal-Malkajgiri,Uppal,2025-06-06,2.4,26.2,93.0,2025-06
Medchal-Malkajgiri,Uppal,2025-03-06,0.0,31.8,80.0,2025-03
Medchal-Malkajgiri,Uppal,2025-05-06,1.0,22.8,83.1,2025-05
Medchal-Malkajgiri,Uppal,2025-11-06,0.3,39.7,91.4,2025-11
Medchal-Malkajgiri,Uppal,2025-10-06,0.0,30.1,80.7,2025-10
Medchal-Malkajgiri,Uppal,2025-09-06,0.0,24.5,80.3,2025-09
Medchal-Malkajgiri,Uppal,2025-06-13,19.5,39.4,100.0,2025-06
Medchal-Malkajgiri,Uppal,2025-06-14,6.4,41.7,100.0,2025-06
Medchal-Malkajgiri,Uppal,2025-06-15,0.0,43.4,100.0,2025-06
Medchal-Malkajgiri,Uppal,2025-06-16,0.0,41.9,89.9,2025-06
Medchal-Malkajgiri,Uppal,2025-06-17,0.1,40.9,88.0,2025-06
Medchal-Malkajgiri,Uppal,2025-06-18,0.0,35.2,100.0,2025-06
Medchal-Malkajgiri,Uppal,2025-06-19,0.0,40.2,100.0,2025-06
Medchal-Malkajgiri,Uppal,2025-06-20,0.0,52.9,100.0,2025-06
Medchal-Malkajgiri,Uppal,2025-06-21,0.0,46.3,100.0,2025-06
Medchal-Malkajgiri,Uppal,2025-06-22,0.0,42.7,100.0,2025-06
Medchal-Malkajgiri,Uppal,2025-06-23,0.0,39.7,100.0,2025-06
Medchal-Malkajgiri,Uppal,2025-06-24,0.6,51.2,82.3,2025-06
Medchal-Malkajgiri,Uppal,2025-06-25,0.3,58.2,86.1,2025-06
Medchal-Malkajgiri,Uppal,2025-06-26,0.6,44.1,100.0,2025-06
Medchal-Malkajgiri,Uppal,2025-06-27,0.0,45.3,100.0,2025-06
Medchal-Malkajgiri,Uppal,2025-06-28,0.0,42.1,100.0,2025-06
Medchal-Malkajgiri,Uppal,2025-06-29,0.0,39.7,100.0,2025-06
Medchal-Malkajgiri,Uppal,2025-06-30,0.5,44.5,89.9,2025-06
Mulugu,21,2025-04-06,0.0,51.6,95.5,2025-04
Mulugu,21,2025-08-06,0.0,40.1,95.5,2025-08
Mulugu,21,2025-12-06,0.0,62.1,96.4,2025-12
Mulugu,21,2025-02-06,0.0,46.0,87.4,2025-02
Mulugu,21,2025-01-06,0.0,56.7,97.8,2025-01
Mulugu,21,2025-07-06,0.0,37.8,90.5,2025-07
Mulugu,21,2025-06-06,0.0,46.6,86.9,2025-06
Mulugu,21,2025-03-06,0.0,48.2,89.7,2025-03
Mulugu,21,2025-05-06,0.0,44.3,87.4,2025-05
Mulugu,21,2025-11-06,0.5,54.7,98.8,2025-11
Mulugu,21,2025-10-06,0.5,74.6,91.4,2025-10
Mulugu,21,2025-09-06,0.0,41.2,88.3,2025-09
Mulugu,21,2025-06-13,0.5,58.2,95.5,2025-06
Mulugu,21,2025-06-14,0.0,53.2,97.8,2025-06
Mulugu,21,2025-06-15,0.0,52.8,93.6,2025-06
Mulugu,21,2025-06-16,0.0,60.7,88.3,2025-06
Mulugu,21,2025-06-17,0.0,57.2,89.6,2025-06
Mulugu,21,2025-06-18,0.0,48.8,75.1,2025-06
Mulugu,21,2025-06-19,0.0,47.1,73.3,2025-06
Mulugu,21,2025-06-20,0.0,54.3,76.7,2025-06
Mulugu,21,2025-06-21,0.0,48.4,86.1,2025-06
Mulugu,21,2025-06-22,6.0,45.4,98.3,2025-06
Mulugu,21,2025-06-23,5.3,47.7,100.0,2025-06
Mulugu,21,2025-06-24,8.3,62.6,100.0,2025-06
Mulugu,21,2025-06-25,50.3,67.5,100.0,2025-06
